altitude_m,velocity_m_s,gamma_rad,range_rad,range_km
100.0,179.99999999999997,-0.10471975511965978,0.00011078465794738145,0.7058090557827672
100.0,179.99999999999997,-0.06981317007977318,0.0001111271657655045,0.7079911730920292
100.0,179.99999999999997,-0.03490658503988659,0.00011133430787530694,0.7093108754735805
100.0,179.99999999999997,0.0,0.00013876127495720132,0.8840480827523296
100.0,179.99999999999997,0.03490658503988659,0.0001658317212357354,1.0565138959928702
100.0,179.99999999999997,0.06981317007977318,0.00016554270392390714,1.0546725666992125
100.0,179.99999999999997,0.10471975511965978,0.00019188927701436822,1.22252658385854
100.0,179.99999999999997,0.13962634015954636,0.00021763585701971262,1.386558045072589
100.0,179.99999999999997,0.17453292519943295,0.00024269675320820634,1.5462210146894826
100.0,179.99999999999997,0.20943951023931956,0.0002669889358250705,1.7009865101415242
100.0,179.99999999999997,0.24434609527920614,0.00029043200673017965,1.8503423148779745
100.0,179.99999999999997,0.2792526803190927,0.0003129481410902578,1.9937926068860325
100.0,179.99999999999997,0.3141592653589793,0.0003344620300396888,2.1308575933828573
100.0,189.99999999999994,-0.3490658503988659,5.562259974644955e-05,0.3543715829846301
100.0,189.99999999999994,-0.3141592653589793,5.6295484585049925e-05,0.3586585322913531
100.0,189.99999999999994,-0.2792526803190927,5.689978890965193e-05,0.3625085551433925
100.0,189.99999999999994,-0.24434609527920614,5.743477212807738e-05,0.365916933227981
100.0,189.99999999999994,-0.20943951023931956,8.651737768454523e-05,0.5512022132282376
100.0,189.99999999999994,-0.17453292519943295,8.710784229875711e-05,0.5549640632853816
100.0,189.99999999999994,-0.13962634015954636,8.75922031822502e-05,0.558049926474116
100.0,189.99999999999994,-0.10471975511965978,8.796986428047718e-05,0.5604560053309201
100.0,189.99999999999994,-0.06981317007977318,0.00011720835684450282,0.7467344414563274
100.0,189.99999999999994,-0.03490658503988659,0.00011742698484232143,0.74812732043043
100.0,189.99999999999994,0.0,0.00014632722476735753,0.9322507489928348
100.0,189.99999999999994,0.03490658503988659,0.0001748414770205779,1.1139150500981019
100.0,189.99999999999994,0.06981317007977318,0.00020287300632448993,1.2925039232933255
100.0,189.99999999999994,0.10471975511965978,0.0002022793886634733,1.2887219851749883
100.0,189.99999999999994,0.13962634015954636,0.00022938062639624203,1.4613839707704581
100.0,189.99999999999994,0.17453292519943295,0.00025575162211583506,1.6293935844999852
100.0,189.99999999999994,0.20943951023931956,0.00030833777976893925,1.964419994907912
100.0,189.99999999999994,0.24434609527920614,0.0003326048640759073,2.119025589027605
100.0,189.99999999999994,0.2792526803190927,0.00035586838793623583,2.2672374995417583
100.0,189.99999999999994,0.3141592653589793,0.0003780509856124802,2.4085628293371113
150.00000000000003,100.0,-0.3490658503988659,5.851510501521264e-05,0.37279973405191974
150.00000000000003,100.0,-0.3141592653589793,5.9224100448956784e-05,0.3773167439603037
150.00000000000003,100.0,-0.2792526803190927,5.986099512968025e-05,0.3813743999711929
150.00000000000003,100.0,-0.24434609527920614,6.0425002393691865e-05,0.3849676902502109
150.00000000000003,100.0,-0.20943951023931956,6.091543483142605e-05,0.3880922353110154
150.00000000000003,100.0,-0.17453292519943295,7.65020551092493e-05,0.4873945931010273
150.00000000000003,100.0,-0.13962634015954636,7.692944663100355e-05,0.4901175044861236
150.00000000000003,100.0,-0.10471975511965978,7.726317174447575e-05,0.492243667184055
150.00000000000003,100.0,-0.06981317007977318,7.750281597818116e-05,0.49377044059699216
150.00000000000003,100.0,-0.03490658503988659,9.298281007087956e-05,0.5923934829615737
150.00000000000003,100.0,0.0,9.304559135619456e-05,0.5927934625303155
150.00000000000003,100.0,0.03490658503988659,9.299504308135246e-05,0.5924714194712966
150.00000000000003,100.0,0.06981317007977318,0.00010807979658180626,0.6885763840226876
150.00000000000003,100.0,0.10471975511965978,0.00010776028661591397,0.6865407860299879
150.00000000000003,100.0,0.13962634015954636,0.00012238847121577733,0.7797369501157174
150.00000000000003,100.0,0.17453292519943295,0.00012172891928539635,0.7755349447672601
150.00000000000003,100.0,0.20943951023931956,0.00013576092163571063,0.8649328317411125
150.00000000000003,100.0,0.24434609527920614,0.00013469291578353226,0.8581285664568841
150.00000000000003,100.0,0.2792526803190927,0.00014799407364745115,0.9428702432079114
150.00000000000003,100.0,0.3141592653589793,0.00014645242173357432,0.933048378864602
150.00000000000003,110.0,-0.3490658503988659,4.8349441606615703e-05,0.30803429247574865
150.00000000000003,110.0,-0.3141592653589793,6.509514237976655e-05,0.41472115210149263
150.00000000000003,110.0,-0.2792526803190927,6.57952213394906e-05,0.41918135515389465
150.00000000000003,110.0,-0.24434609527920614,6.641519760560173e-05,0.4231312239452886
150.00000000000003,110.0,-0.20943951023931956,6.695430168794672e-05,0.4265658560539085
150.00000000000003,110.0,-0.17453292519943295,6.741187498737694e-05,0.4294810555445785
150.00000000000003,110.0,-0.13962634015954636,8.453986636418155e-05,0.5386034886062007
150.00000000000003,110.0,-0.10471975511965978,8.490672105478591e-05,0.5409407198400411
150.00000000000003,110.0,-0.06981317007977318,8.517017927369821e-05,0.5426192121527312
150.00000000000003,110.0,-0.03490658503988659,0.00010216283065319171,0.6508793940914844
150.00000000000003,110.0,0.0,0.00010223201276348219,0.651320153316145
150.00000000000003,110.0,0.03490658503988659,0.0001021766723438143,0.6509675795024409
150.00000000000003,110.0,0.06981317007977318,0.00011872985763461984,0.756427922990163
150.00000000000003,110.0,0.10471975511965978,0.00011837918006381293,0.7541937561865522
150.00000000000003,110.0,0.13962634015954636,0.00013442625103671522,0.8564296453549127
150.00000000000003,110.0,0.17453292519943295,0.00013370229789856275,0.8518173399117432
150.00000000000003,110.0,0.20943951023931956,0.00014909081603069036,0.9498575889315283
150.00000000000003,110.0,0.24434609527920614,0.0001479185982226168,0.9423893892762916
150.00000000000003,110.0,0.2792526803190927,0.00016250167427700905,1.0352981668188248
150.00000000000003,110.0,0.3141592653589793,0.0001608097514269129,1.024518926340862
150.00000000000003,120.0,-0.3490658503988659,5.2713520642554014e-05,0.33583784001371164
150.00000000000003,120.0,-0.3141592653589793,5.335161154216284e-05,0.3399031171351195
